Title,Date,CNetID,Job Title,Department,Division,Affiliation,Faculty Member or Instructor?,Contact ID,Engagement Type,Which Workshop,Hear about Workshop,What Brings You In,Hear about Walk-Ins,Event Notes,Consultation Topic,How Did You Hear
4/6/2020 6:13:22 PM,4/6/20 13:13,tbalach,Associate Professor,Orthopaedic Surg & Rehab Med,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,Attendance tool,"[""Canvas""]",Been here before
4/6/2020 6:35:25 PM,4/6/20 13:35,emireshghi,Lecturer,Divinity School,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Question about course enrollment not showing in course,"[""Canvas""]",Website or Events Calendar
4/6/2020 6:36:56 PM,4/6/20 13:36,richardsonc,Inclusive Teaching Initiatives,Chicago Center for Teaching,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Questions abut breakout rooms and prepopulate,"[""Zoom""]",Website or Events Calendar
4/6/2020 6:42:19 PM,4/6/20 13:42,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,How to set up group discussions,"[""Canvas""]",Website or Events Calendar
4/6/2020 6:43:07 PM,4/6/20 13:43,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,"Groups in Canvas, Panopto recorder settings","[""Canvas""]",Been here before
4/6/2020 6:43:17 PM,4/6/20 13:43,landauer,Assistant Professor,Political Science,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Inactive students,"[""Canvas""]",Website or Events Calendar
4/6/2020 6:44:36 PM,4/6/20 13:44,wwb3,"Professor Emeritus, Dept. History",History,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Questions on how to let students virtually audit  course.,"[""Canvas""]",Website or Events Calendar
4/6/2020 6:45:51 PM,4/6/20 13:45,pwalker,Deputy Director for Academic Programs,Near Eastern Languages and Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Change student roll from student to auditor,"[""Canvas""]",Website or Events Calendar
4/6/2020 6:46:52 PM,4/6/20 13:46,nswinehart,Multimedia Pedagogy Specialist,Humanities Divisional Administration,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,zoom authentication/security settings,"[""Zoom""]",Website or Events Calendar
4/6/2020 6:48:34 PM,4/6/20 13:48,bdonohue,Lecturer$School of Social Service Administration,School Soc Svce Admin,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"How to move recording in correct folder, and how to add videos to assignments in Canvas.","[""Panopto""]",Website or Events Calendar
4/6/2020 7:23:19 PM,4/6/20 14:23,jsloane,,Chicago Language Center,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,,"[""Panopto""]",Been here before
4/6/2020 8:34:35 PM,4/6/20 15:34,richardsonc,Inclusive Teaching Initiatives,Chicago Center for Teaching,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,pre-assign breakout rooms,"[""Zoom""]",Been here before
4/6/2020 8:58:44 PM,4/6/20 15:58,kvarsbergs,Visual Arts Teaching Fellow,Visual Arts,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,"How to find Chat, and Participant window after screen share. Save Zoom to where","[""Zoom""]",Website or Events Calendar
4/6/2020 9:16:33 PM,4/6/20 16:16,hicksbartletts,Instructor,Sociology,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,can't turn on Virtual background ,"[""Zoom""]",Website or Events Calendar
4/6/2020 9:24:51 PM,4/6/20 16:24,jsloane,,Chicago Language Center,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,Client returns for more questions,"[""Panopto""]",Been here before
4/6/2020 9:25:44 PM,4/6/20 16:25,richardsonc,Inclusive Teaching Initiatives,Chicago Center for Teaching,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,Client returns for more help with pre-assigning breakout rooms. ,"[""Zoom""]",Been here before
4/6/2020 9:26:15 PM,4/6/20 16:26,jsloane,,Chicago Language Center,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,Client returns a third time for help. ,"[""Panopto""]",Been here before
4/6/2020 9:28:12 PM,4/6/20 16:28,tbalach,Associate Professor,Orthopaedic Surg & Rehab Med,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,Client returns with more questions,"[""Canvas""]",Been here before
4/6/2020 9:41:42 PM,4/6/20 16:41,lpolan,,Social Sciences Collegiate Division,,,FALSE,Mohammad Ahmed,General walk-in,,,,,Had a question about where and when to find zoom recordings. ,"[""Zoom""]",From a colleague
4/6/2020 10:10:53 PM,4/6/20 17:10,lbenrey,,Harris Sch Pub Policy,,,FALSE,Mohammad Ahmed,General walk-in,,,,,"Asked questions about polling in zoom, transferring to  main zoom account. ","[""Canvas"",""Zoom""]",From a colleague
4/6/2020 11:09:00 PM,4/6/20 18:09,fespinosa,,Harris Sch Pub Policy,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client was concerned about the visibility of his Panopto videos,"[""Panopto""]",Canvas Announcement
4/7/2020 8:22:25 PM,4/7/20 15:22,maholmes,Field Coordinator,School Soc Svce Admin,,,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,Helped Melissa add students into sections and ensure they can see assignments. this is part of a bigger course/ program redesign for SSA Field Education. ,"[""Adding students into sections ""]",Been here before
4/7/2020 9:19:03 PM,4/7/20 16:19,akleymenova,Assistant Professor of Accounting,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,Client didnt understand how to import her list of students and was confused by the participants view. ,"[""Poll Everywhere""]",Been here before
4/7/2020 9:51:25 PM,4/7/20 16:51,kvarsbergs,Visual Arts Teaching Fellow,Visual Arts,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,How to bulk upload files into Canvas,"[""Canvas""]",Website or Events Calendar
4/7/2020 9:52:46 PM,4/7/20 16:52,jscodel,Helen A. Regenstein Professor; Director of Undergraduate Studi,English Language And Literature,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Started meeting early and students weren't able to get in.,"[""Zoom""]",Website or Events Calendar
4/7/2020 9:54:26 PM,4/7/20 16:54,nlavie,,Near Eastern Languages and Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,where will the recording show,"[""Zoom""]",Website or Events Calendar
4/7/2020 9:56:40 PM,4/7/20 16:56,rlodato,Lect.,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Ray was having a problem using/showing his video in the Zoom room.  He had been emailing me so I referred him to come to VOH.  His bandwith was unstable so he will need to come back.,"[""Canvas"",""Zoom""]",Email
4/7/2020 9:57:39 PM,4/7/20 16:57,telem,,Hum Coll Div,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,How to create office hours in zoom and Canvas,"[""Canvas"",""Zoom""]",Website or Events Calendar
4/7/2020 9:59:32 PM,4/7/20 16:59,eugeniajeong,,Music,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"She attended a Zoom workshop and wanted a brief tutorial on how to us Canvas.  Especially modules.  Also, wanted to know why Panopto wasn't working on her Macbook air... ","[""Canvas"",""Panopto""]",Website or Events Calendar
4/7/2020 10:02:06 PM,4/7/20 17:02,jsloane,,Chicago Language Center,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Judith needed a tutorial on how to export a ppt to a pdf.  She also wanted to know how to copy her material from PPT to DOCX.  Basic computer skills.,"[""Powerpoint"",""Panopto"",""Zoom""]",Website or Events Calendar
4/7/2020 10:12:30 PM,4/7/20 17:12,dschabes,,Harris Sch Pub Policy,,Faculty/Instructor,FALSE,Cheryl Walker,email,,,,,David was having issues seeing his cloud recordings.  Advised him to restart Canvas and Zoom and they should appear.,"[""Canvas"",""Zoom""]",Email
4/7/2020 10:21:16 PM,4/7/20 17:21,rkekre,Assistant Professor of Economics,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,"Also Alison.  Tools that helps put students into study groups. 
","[""Canvas"",""Collaborative Tools""]",Website or Events Calendar
4/8/2020 3:18:21 AM,4/7/20 22:18,amclean,"Sr. Lecturer, French & Portuguese; Director of the French Lang",Hum Coll Div,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Worked with faculty on quiz results not adding correctly. Successful,"[""Canvas""]",Website or Events Calendar
4/8/2020 3:20:40 AM,4/7/20 22:20,kavibhalla,Asst Prof,Public Health Sciences,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Instructor TA accounts and alternate host inquiry.  Admin rights - Successful,"[""Poll Everywhere"",""Zoom""]",Website or Events Calendar
4/8/2020 3:22:18 AM,4/7/20 22:22,dddd,Merton H. Miller Distinguished Service Professor of Finance,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Auto Notifications for video in Canvas.  Successful.  ,"[""Canvas""]",Website or Events Calendar
4/8/2020 3:25:15 AM,4/7/20 22:25,rlodato,Lect.,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,"Problem getting camera to cast video in zoom meetings - Follow up email and appointment due to faculty bandwidth issue, volume cutting out and share screen lag","[""Zoom""]",Website or Events Calendar
4/8/2020 3:34:50 AM,4/7/20 22:34,dmckoy,,UEI Admin And Leadership,,,FALSE,Dale Mertes,Virtual walk-in,,,,,Zoom account group management and student zoom account.  Follow up email and text meeting to figure out authentication.  Successful,"[""Zoom""]",Website or Events Calendar
4/8/2020 3:36:38 AM,4/7/20 22:36,kvarsbergs,Visual Arts Teaching Fellow,Visual Arts,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Uploading files into two sections using all my files with in canvas.  Successful,"[""Canvas""]",Website or Events Calendar
4/8/2020 3:38:36 AM,4/7/20 22:38,jscodel,Helen A. Regenstein Professor; Director of Undergraduate Studi,English Language And Literature,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Double meeting issue.  Students trying to get in meeting see message this person already in meeting.  Successful,"[""Zoom""]",Website or Events Calendar
4/8/2020 3:22:43 PM,4/8/20 10:22,abbot,Associate Professor,Geophysical Sciences,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Zoom class meeting question,"[""Zoom""]",Been here before
4/8/2020 3:46:05 PM,4/8/20 10:46,abbot,Associate Professor,Geophysical Sciences,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Zoom recordings not showing up in Canvas. ,"[""Zoom""]",Been here before
4/8/2020 4:30:34 PM,4/8/20 11:30,zhengyiren,,Art History,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Zoom-Canvas notification ,"[""Canvas"",""Zoom""]",Been here before
4/8/2020 6:45:01 PM,4/8/20 13:45,lzoloth,Margaret E. Burton Professor,Academic Leadership,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,"iPad in Zoom meetings  - set up Zoom meeting with Laurie, Gus, and myself to work out solutions.  Successful","[""Panopto"",""Zoom""]",From a colleague
4/8/2020 6:46:35 PM,4/8/20 13:46,lzoloth,Margaret E. Burton Professor,Academic Leadership,,Faculty/Instructor,FALSE,Dale Mertes,Video conference,,,,,Zoom session,"[""Panopto"",""Video production"",""Zoom""]",From a colleague
4/8/2020 9:10:16 PM,4/8/20 16:10,arowe,Teaching Fellow,History,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"How to get Panopto to Canvas, How to set up Zoom office hours, How to set up meetings via the portal.","[""Canvas"",""Panopto"",""Zoom""]",Website or Events Calendar
4/8/2020 9:11:26 PM,4/8/20 16:11,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,How to add assignments to Modules,"[""Canvas""]",Website or Events Calendar
4/8/2020 9:13:11 PM,4/8/20 16:13,sabina,Senior Lecturer and Director of the Environmental Studies Prog,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"Breakout rooms, Scheduling a zoom meeting for guest speaker with no uc address.","[""Zoom""]",Website or Events Calendar
4/8/2020 9:19:39 PM,4/8/20 16:19,vmoraga,Spanish Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Pointed client to Virtual Office hours. ,"[""Canvas""]",Been here before
4/8/2020 11:19:53 PM,4/8/20 18:19,vmoraga,Spanish Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Client had question about quizzes and the best way to setup quizzes. ,"[""Canvas""]",From a colleague
4/8/2020 11:21:10 PM,4/8/20 18:21,pjordache,,Bio Sci Coll Div,,,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Question about sharing and working in PE teams,"[""Poll Everywhere""]",From a colleague
4/8/2020 11:22:32 PM,4/8/20 18:22,rzanca,Associate Professor$Near Eastern Languages & Civilizations,Anthropology,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Client had a question about where to see his videos that are still processing. ,"[""Zoom""]",From a colleague
4/9/2020 1:32:20 AM,4/8/20 20:32,wwb3,"Professor Emeritus, Dept. History",History,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,"Security settings, virtual background and green screen ","[""Zoom""]",From a colleague
4/9/2020 1:35:52 AM,4/8/20 20:35,gavoth,"Haig P. Papazian Distinguished Service. Prof., Dept. of Chem.,",Chemistry,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Working with Zoom and Panopto in Canvas,"[""Canvas""]",From a colleague
4/9/2020 1:37:14 AM,4/8/20 20:37,hkumaki,,Anthropology,,,FALSE,Dale Mertes,Email,,,,,Zoom access and accounts for TA and students ,"[""Zoom""]",From a colleague
4/9/2020 1:38:32 AM,4/8/20 20:38,indiadanielle,IT Support Specialist End-User Assets Associate,IT Services Voice & Data Net.,,,FALSE,Dale Mertes,Email,,,,,Setting up breakout rooms - Pre-assigned as well,"[""Zoom""]",From a colleague
4/9/2020 1:39:42 AM,4/8/20 20:39,iwilner,Postdoctoral Researcher at the Rank of Instructor,Stevanovich Institute on the Formation of Knowledge,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Canvas Zoom Nav steps and integration,"[""Canvas"",""Zoom""]",From a colleague
4/9/2020 1:42:13 AM,4/8/20 20:42,jefflasky,,ITS Operations & Service Management,,,FALSE,Dale Mertes,Email,,,,,Break out rooms,"[""Zoom""]",From a colleague
4/9/2020 1:43:35 AM,4/8/20 20:43,hkenny,Research Assoc. (Assistant Professor),Obstetrics & Gynecology,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,"Adding Zoom in Canvas, creating links, posting in Announcements","[""Canvas"",""Zoom""]",From a colleague
4/9/2020 1:44:28 AM,4/8/20 20:44,l-butler,"Professor of Chem., James Franck Inst. and the College",Chemistry,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Generating meeting ID's,"[""Zoom""]",From a colleague
4/9/2020 1:45:37 AM,4/8/20 20:45,lbdanzig,"Asst Professor of the Practice in the Arts, Director of Underg",Hum Coll Div,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Zoom Links and set up,"[""Zoom""]",From a colleague
4/9/2020 1:47:23 AM,4/8/20 20:47,skatsikas,,Linguistics,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Video issues and camera not working,"[""Panopto"",""Video production"",""Zoom""]",From a colleague
4/8/2020 2:39:05 PM,4/9/20 9:39,dupy,Prof.,Computer Sci,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,,"[""Canvas"",""Zoom""]",Website or Events Calendar
4/8/2020 2:42:12 PM,4/9/20 9:42,jeffwlew,,Harris Sch Pub Policy,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,"Canvas - Modules
","[""Canvas"",""Zoom""]",Website or Events Calendar
4/8/2020 2:45:44 PM,4/9/20 9:45,aea,"Lecturer, Program on the Global Environment",Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,how to get videos into Canvas from Panopto,"[""Video production""]",Website or Events Calendar
4/8/2020 2:54:42 PM,4/9/20 9:54,ntaylor6,,Shared Services,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Panopto,"[""Canvas""]",Website or Events Calendar
4/8/2020 2:57:27 PM,4/9/20 9:57,bschuber,"Senior Lect. and Dir., Performance Programs",Music,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,,"[""Canvas"",""Zoom""]",Website or Events Calendar
4/9/2020 3:15:00 PM,4/9/20 10:15,hlory,Senior Lecturer in Japanese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Missing Cloud Recordings.,"[""Zoom""]",Been here before
4/9/2020 3:29:18 PM,4/9/20 10:29,ykatagiri,Instructional Professor in Japanese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Zoom cloud recording missing,"[""Zoom""]",Been here before
4/9/2020 3:33:08 PM,4/9/20 10:33,yilukuo,Assistant Instructional Professor in Chinese Language,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Missing Zoom cloud recordings in Canvas. ,"[""Zoom""]",Been here before
4/9/2020 4:12:08 PM,4/9/20 11:12,abbot,Associate Professor,Geophysical Sciences,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Canvas notification on Zoom meetings. ,"[""Canvas"",""Zoom""]",Been here before
4/9/2020 4:46:16 PM,4/9/20 11:46,llcai,"Research Professor, Senior Lecturer",Chemistry,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,SpeedGrader/Gradebook size limit.,"[""Canvas""]",Been here before
4/9/2020 6:14:55 PM,4/9/20 13:14,garrettallen,,Hum Coll Div,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,"Zoom import meeting, attendance, recording style. ","[""Zoom""]",Been here before
4/9/2020 6:30:35 PM,4/9/20 13:30,millerpb,Learning Technology Specialist,BSD - Pritzker School of Medicine,,,FALSE,Cecilia Lo,Email,,,,,Which Zoom-Canvas integration to use. ,"[""Zoom""]",Been here before
4/9/2020 6:34:09 PM,4/9/20 13:34,llcai,"Research Professor, Senior Lecturer",Chemistry,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,What does inactive student means,"[""Canvas""]",Been here before
4/9/2020 6:52:19 PM,4/9/20 13:52,esantner,"Prof., Philip and Ida Romberg Prof. in Modern Germanic Studies",Germanic Studies,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Panopto slowness. ,"[""Panopto""]",Been here before
4/9/2020 8:10:00 PM,4/9/20 15:10,glk,Assistant Prof.,Computer Sci,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Why not use Piazza. ,"[""Piazza""]",Attended a Workshop
4/9/2020 8:17:59 PM,4/9/20 15:17,gb52,Associate Clinical Professor,Computer Sci,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Breakout rooms set up and recording,"[""Zoom""]",From a colleague
4/9/2020 8:22:16 PM,4/9/20 15:22,cleuz,"Joseph Sondheimer Professor of International Economics, Financ",Bus-Instruction And Research,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,"Recording pic-in-pic, side by side","[""Panopto"",""Video production"",""Zoom""]",From a colleague
4/9/2020 8:23:26 PM,4/9/20 15:23,srwhite,Administrative Manager,Stevanovich Institute on the Formation of Knowledge,,,FALSE,Dale Mertes,Email,,,,,Setting up SIFK training site,"[""Canvas""]",From a colleague
4/9/2020 8:24:06 PM,4/9/20 15:24,l-butler,"Professor of Chem., James Franck Inst. and the College",Chemistry,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Zoom integration and steps in Canvas,"[""Canvas"",""Zoom""]",From a colleague
